"REF_DATE","GEO","DGUID","Prices","Seasonal adjustment","Estimates","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2009-07","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Gas","Dollars","81","millions","6","v62700475","1.1.1.23","1470","","","","0"
"2009-10","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Gas","Dollars","81","millions","6","v62700475","1.1.1.23","1478","","","","0"
"2010-01","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Gas","Dollars","81","millions","6","v62700475","1.1.1.23","1493","","","","0"
"2010-04","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Gas","Dollars","81","millions","6","v62700475","1.1.1.23","1563","","","","0"
"2010-07","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Gas","Dollars","81","millions","6","v62700475","1.1.1.23","1592","","","","0"
"2010-10","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Gas","Dollars","81","millions","6","v62700475","1.1.1.23","1561","","","","0"
"2011-01","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Gas","Dollars","81","millions","6","v62700475","1.1.1.23","1554","","","","0"
"2011-04","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Gas","Dollars","81","millions","6","v62700475","1.1.1.23","1642","","","","0"
"2011-07","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Gas","Dollars","81","millions","6","v62700475","1.1.1.23","1654","","","","0"
"2011-10","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Gas","Dollars","81","millions","6","v62700475","1.1.1.23","1519","","","","0"
"2012-01","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Gas","Dollars","81","millions","6","v62700475","1.1.1.23","1420","","","","0"
"2012-04","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Gas","Dollars","81","millions","6","v62700475","1.1.1.23","1329","","","","0"
"2012-07","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Gas","Dollars","81","millions","6","v62700475","1.1.1.23","1368","","","","0"
"2012-10","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Gas","Dollars","81","millions","6","v62700475","1.1.1.23","1500","","","","0"
"2013-01","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Gas","Dollars","81","millions","6","v62700475","1.1.1.23","1520","","","","0"
"2013-04","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Gas","Dollars","81","millions","6","v62700475","1.1.1.23","1598","","","","0"
"2013-07","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Gas","Dollars","81","millions","6","v62700475","1.1.1.23","1544","","","","0"
"2013-10","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Gas","Dollars","81","millions","6","v62700475","1.1.1.23","1578","","","","0"
"2014-01","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Gas","Dollars","81","millions","6","v62700475","1.1.1.23","1778","","","","0"
"2014-04","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Gas","Dollars","81","millions","6","v62700475","1.1.1.23","1885","","","","0"
"2014-07","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Gas","Dollars","81","millions","6","v62700475","1.1.1.23","1789","","","","0"
"2014-10","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Gas","Dollars","81","millions","6","v62700475","1.1.1.23","1733","","","","0"
"2015-01","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Gas","Dollars","81","millions","6","v62700475","1.1.1.23","1844","","","","0"
"2015-04","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Gas","Dollars","81","millions","6","v62700475","1.1.1.23","1597","","","","0"
"2015-07","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Gas","Dollars","81","millions","6","v62700475","1.1.1.23","1717","","","","0"
"2015-10","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Gas","Dollars","81","millions","6","v62700475","1.1.1.23","1596","","","","0"
"2016-01","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Gas","Dollars","81","millions","6","v62700475","1.1.1.23","1489","","","","0"
"2016-04","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Gas","Dollars","81","millions","6","v62700475","1.1.1.23","1454","","","","0"
"2016-07","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Gas","Dollars","81","millions","6","v62700475","1.1.1.23","1568","","","","0"
"2016-10","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Gas","Dollars","81","millions","6","v62700475","1.1.1.23","1548","","","","0"
"2017-01","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Gas","Dollars","81","millions","6","v62700475","1.1.1.23","1652","","","","0"
"2017-04","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Gas","Dollars","81","millions","6","v62700475","1.1.1.23","1740","","","","0"
"2017-07","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Gas","Dollars","81","millions","6","v62700475","1.1.1.23","1717","","","","0"
"2017-10","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Gas","Dollars","81","millions","6","v62700475","1.1.1.23","1696","","","","0"
"2018-01","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Gas","Dollars","81","millions","6","v62700475","1.1.1.23","1767","","","","0"
"2018-04","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Gas","Dollars","81","millions","6","v62700475","1.1.1.23","1719","","","","0"
"2018-07","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Gas","Dollars","81","millions","6","v62700475","1.1.1.23","1715","","","","0"
"2018-10","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Gas","Dollars","81","millions","6","v62700475","1.1.1.23","1766","","","","0"
"2019-01","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Gas","Dollars","81","millions","6","v62700475","1.1.1.23","1803","","","","0"
"2019-04","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Gas","Dollars","81","millions","6","v62700475","1.1.1.23","1814","","","","0"
"2019-07","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Gas","Dollars","81","millions","6","v62700475","1.1.1.23","1742","","","","0"
"2019-10","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Gas","Dollars","81","millions","6","v62700475","1.1.1.23","1795","","","","0"
"2020-01","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Gas","Dollars","81","millions","6","v62700475","1.1.1.23","1676","","","","0"
"2020-04","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Gas","Dollars","81","millions","6","v62700475","1.1.1.23","1729","","","","0"
"2020-07","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Gas","Dollars","81","millions","6","v62700475","1.1.1.23","1675","","","","0"
"2020-10","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Gas","Dollars","81","millions","6","v62700475","1.1.1.23","1823","","","","0"
"2021-01","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Gas","Dollars","81","millions","6","v62700475","1.1.1.23","1747","","","","0"
"2021-04","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Gas","Dollars","81","millions","6","v62700475","1.1.1.23","1884","","","","0"
"2021-07","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Gas","Dollars","81","millions","6","v62700475","1.1.1.23","1938","","","","0"
"2021-10","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Gas","Dollars","81","millions","6","v62700475","1.1.1.23","2044","","","","0"
"2022-01","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Gas","Dollars","81","millions","6","v62700475","1.1.1.23","2285","","","","0"
"2022-04","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Gas","Dollars","81","millions","6","v62700475","1.1.1.23","2370","","","","0"
"2022-07","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Gas","Dollars","81","millions","6","v62700475","1.1.1.23","2544","","","","0"
"2022-10","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Gas","Dollars","81","millions","6","v62700475","1.1.1.23","2557","","","","0"
"2023-01","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Gas","Dollars","81","millions","6","v62700475","1.1.1.23","2396","","","","0"
"2023-04","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Gas","Dollars","81","millions","6","v62700475","1.1.1.23","1989","","","","0"
"2023-07","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Gas","Dollars","81","millions","6","v62700475","1.1.1.23","2106","","","","0"
"2023-10","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Gas","Dollars","81","millions","6","v62700475","1.1.1.23","1994","","","","0"
"2024-01","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Gas","Dollars","81","millions","6","v62700475","1.1.1.23","1919","","","","0"
"2024-04","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Gas","Dollars","81","millions","6","v62700475","1.1.1.23","1875","","","","0"
"2024-07","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Gas","Dollars","81","millions","6","v62700475","1.1.1.23","2003","","","","0"
"2024-10","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Gas","Dollars","81","millions","6","v62700475","1.1.1.23","1964","","","","0"
"2025-01","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Gas","Dollars","81","millions","6","v62700475","1.1.1.23","2241","","","","0"
"2025-04","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Gas","Dollars","81","millions","6","v62700475","1.1.1.23","1706","","","","0"
"2025-07","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Gas","Dollars","81","millions","6","v62700475","1.1.1.23","1903","","","","0"
"2025-10","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Gas","Dollars","81","millions","6","v62700475","1.1.1.23","1794","","","","0"
"2026-01","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Gas","Dollars","81","millions","6","v62700475","1.1.1.23","1842","","","","0"
"1981-01","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Other fuels","Dollars","81","millions","6","v62700476","1.1.1.24","548","","","","0"
"1981-04","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Other fuels","Dollars","81","millions","6","v62700476","1.1.1.24","512","","","","0"
"1981-07","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Other fuels","Dollars","81","millions","6","v62700476","1.1.1.24","701","","","","0"
"1981-10","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Other fuels","Dollars","81","millions","6","v62700476","1.1.1.24","613","","","","0"
"1982-01","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Other fuels","Dollars","81","millions","6","v62700476","1.1.1.24","691","","","","0"
"1982-04","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Other fuels","Dollars","81","millions","6","v62700476","1.1.1.24","637","","","","0"
"1982-07","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Other fuels","Dollars","81","millions","6","v62700476","1.1.1.24","767","","","","0"
"1982-10","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Other fuels","Dollars","81","millions","6","v62700476","1.1.1.24","616","","","","0"
"1983-01","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Other fuels","Dollars","81","millions","6","v62700476","1.1.1.24","548","","","","0"
"1983-04","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Other fuels","Dollars","81","millions","6","v62700476","1.1.1.24","671","","","","0"
"1983-07","Canada","2016A000011124","Current prices","Seasonally adjusted at quarterly rates","Other fuels","Dollars","81","millions","6","v62700476","1.1.1.24","540","","","","0"
